,an,NO_SEQ_COLL,DT_ACCDN,heure_accdn,JR_SEMN_ACCDN,gravite,NB_MORTS,NB_BLESSES_GRAVES,NB_BLESSES_LEGERS,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,NB_DECES_PIETON,NB_BLESSES_PIETON,NB_VICTIMES_PIETON,NB_DECES_MOTO,NB_BLESSES_MOTO,NB_VICTIMES_MOTO,NB_DECES_VELO,NB_BLESSES_VELO,NB_VICTIMES_VELO,CD_MUNCP,REG_ADM,MRC,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,NO_ROUTE,CD_PNT_CDRNL_ROUTE,BORNE_KM_ACCDN,NB_METRE_DIST_ACCD,CD_PNT_CDRNL_REPRR,VITESSE_AUTOR,CD_GENRE_ACCDN,CD_SIT_PRTCE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ETAT_CHASS,CD_ASPCT_ROUTE,CD_LOCLN_ACCDN,CD_POSI_ACCDN,CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,nb_automobile_camion_leger,nb_camionLourd_tractRoutier,nb_outil_equipement,nb_tous_autobus_minibus,nb_bicyclette,nb_cyclomoteur,nb_motocyclette,nb_taxi,nb_urgence,nb_motoneige,nb_VTT,nb_autres_types,nb_veh_non_precise,address,lat,lon
45837,2015,2015 _ 45838,2015-11-24,11:00:00-11:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),60.0,,MAGELLA LAFOREST,,,,,,,,,31.0,,11.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,60 MAGELLA LAFOREST,0.0,0.0
45838,2015,2015 _ 45839,2015-11-24,12:00:00-12:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1440.0,,BD BASTIEN,2.0,ECOLE,,,,,,50.0,31.0,,11.0,1.0,1.0,13.0,,11.0,,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1440 BD BASTIEN,0.0,0.0
45839,2015,2015 _ 45840,2015-11-24,13:00:00-13:59:00,MA,Grave,0,1,0,1,1,0,1,1,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2485.0,,BD STE ANNE,,,,,,,,,32.0,,11.0,1.0,3.0,13.0,1.0,11.0,40.0,9.0,9.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2485 BD STE ANNE,0.0,0.0
45840,2015,2015 _ 45841,2015-11-24,13:00:00-13:59:00,MA,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2500.0,,AV PARC TECHNOLOGIQUE,,,,,,,,50.0,35.0,,11.0,1.0,3.0,13.0,,21.0,34.0,,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500 AV PARC TECHNOLOGIQUE,0.0,0.0
45841,2015,2015 _ 45842,2015-11-24,14:00:00-14:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,DES HIRONDELLES,1.0,CHARDONNET,,,,,,50.0,31.0,,11.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 DES HIRONDELLES,0.0,0.0
45842,2015,2015 _ 45843,2015-11-24,Non précisé,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),996.0,,CARDINAL ROULEAU,,,,,,,S,,31.0,,11.0,3.0,2.0,14.0,,11.0,34.0,,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,996 CARDINAL ROULEAU,0.0,0.0
45843,2015,2015 _ 45844,2015-11-24,16:00:00-16:59:00,MA,Léger,0,0,1,1,1,0,1,1,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,GARE DU PALAIS,1.0,ST NICOLAS,,,,,,50.0,31.0,,11.0,2.0,3.0,19.0,,11.0,32.0,,2.0,,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1 GARE DU PALAIS,0.0,0.0
45844,2015,2015 _ 45845,2015-11-24,21:00:00-21:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ST SAUVEUR,1.0,ST VALLIER O,,,,,,,31.0,,11.0,3.0,3.0,13.0,,11.0,32.0,,1.0,,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1 ST SAUVEUR,0.0,0.0
45845,2015,2015 _ 45846,2015-11-25,23:00:00-23:59:00,ME,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,NEILSON,1.0,QUATRES BOURGEOIS,,,,5.0,S,50.0,50.0,,11.0,3.0,,11.0,,21.0,32.0,,1.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 NEILSON,0.0,0.0
45846,2015,2015 _ 45847,2015-11-24,23:00:00-23:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LOUIS XIV,1.0,PIERRE BERTRAND,,,,,,50.0,31.0,,11.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1 LOUIS XIV,0.0,0.0
45847,2015,2015 _ 45848,2015-11-25,05:00:00-05:59:00,ME,Léger,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,MARCOUX,1.0,ACADEMIE,,,,15.0,E,50.0,43.0,,11.0,3.0,2.0,14.0,1.0,11.0,33.0,,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 MARCOUX,0.0,0.0
45848,2015,2015 _ 45849,2015-11-25,06:00:00-06:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,TOUSSAINT GIROUX,1.0,ST RAOUL,,,,,E,50.0,31.0,,11.0,1.0,2.0,14.0,,11.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 TOUSSAINT GIROUX,0.0,0.0
45849,2015,2015 _ 45850,2015-11-25,07:00:00-07:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD ROBERT BOURASSA,1.0,DES BIENFAITS,,,,5.0,N,50.0,31.0,,11.0,1.0,3.0,13.0,1.0,11.0,32.0,2.0,3.0,,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1 BD ROBERT BOURASSA,0.0,0.0
45850,2015,2015 _ 45851,2015-11-25,10:00:00-10:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ADANAC,,ARMAND PARIS,,,,,E,50.0,31.0,,11.0,1.0,3.0,13.0,,14.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 ADANAC,0.0,0.0
45851,2015,2015 _ 45852,2015-11-24,07:00:00-07:59:00,MA,Léger,0,0,1,1,1,0,1,1,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,2E AV O,1.0,50E RUE,,,,,O,30.0,32.0,,11.0,1.0,1.0,14.0,1.0,11.0,32.0,6.0,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 2E AV O,0.0,0.0
45852,2015,2015 _ 45853,2015-11-25,12:00:00-12:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,FACE 2450 BD LAURIER,,,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,1.0,11.0,34.0,6.0,5.0,,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1 FACE 2450 BD LAURIER,0.0,0.0
45853,2015,2015 _ 45854,2015-11-25,13:00:00-13:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,CLEMENCEAU,1.0,SEIGNEURIALE,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,33.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 CLEMENCEAU,0.0,0.0
45854,2015,2015 _ 45855,2015-11-25,14:00:00-14:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,FACE 2375 DE LA TRAVERSE,,,,,,,,50.0,31.0,,11.0,1.0,1.0,23.0,,11.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 FACE 2375 DE LA TRAVERSE,0.0,0.0
45855,2015,2015 _ 45856,2015-11-25,14:00:00-14:59:00,ME,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,PIERRE BERTRAND ET ROCAILLES,,,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1 PIERRE BERTRAND ET ROCAILLES,0.0,0.0
45856,2015,2015 _ 45857,2015-11-25,15:00:00-15:59:00,ME,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,FORTIN,1.0,BD PIERRE BERTRAND,,,,,,50.0,50.0,,11.0,1.0,3.0,13.0,,11.0,32.0,,5.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 FORTIN,0.0,0.0
45857,2015,2015 _ 45858,2015-11-25,15:00:00-15:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,D ESTIMAUVILLE,1.0,DES MOQUEURS,,,,,E,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,32.0,,4.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 D ESTIMAUVILLE,0.0,0.0
45858,2015,2015 _ 45859,2015-11-25,16:00:00-16:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),8195.0,,TRAIT CARRE E,,,,,,,,,31.0,,11.0,3.0,2.0,14.0,,23.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8195 TRAIT CARRE E,0.0,0.0
45859,2015,2015 _ 45860,2015-11-25,17:00:00-17:59:00,ME,Léger,0,0,2,2,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ORMIERE,1.0,JEAN MARCHAND,,,,,,50.0,31.0,,11.0,2.0,3.0,13.0,1.0,11.0,32.0,6.0,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 ORMIERE,0.0,0.0
45860,2015,2015 _ 45861,2015-11-25,17:00:00-17:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,1RE AV,1.0,ISAAC BEDARD,,,,,,50.0,31.0,,11.0,3.0,3.0,14.0,1.0,13.0,32.0,6.0,1.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 1RE AV,0.0,0.0
45861,2015,2015 _ 45862,2015-11-25,17:00:00-17:59:00,ME,Léger,0,0,1,1,2,0,0,0,0,0,0,0,1,1,23027,Capitale-Nationale(03),Québec (23 ),,,CHANOINE MARTIN,1.0,CH STE FOY,,,,,N,50.0,33.0,,11.0,3.0,2.0,14.0,1.0,11.0,32.0,6.0,2.0,,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1 CHANOINE MARTIN,0.0,0.0
45862,2015,2015 _ 45863,2015-11-25,17:00:00-17:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,JEAN LESAGE,1.0,ST PAUL,,,,,,50.0,31.0,,11.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1 JEAN LESAGE,0.0,0.0
45863,2015,2015 _ 45864,2015-11-25,18:00:00-18:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,,1.0,41E RUE E ET 12E AV E,,,,,,50.0,31.0,,11.0,3.0,3.0,12.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
45864,2015,2015 _ 45865,2015-11-17,07:00:00-07:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,PHILIPPE DORVAL,1.0,ST OLIVIER,,,,,,50.0,31.0,,11.0,1.0,2.0,14.0,,11.0,32.0,,1.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 PHILIPPE DORVAL,0.0,0.0
45865,2015,2015 _ 45866,2015-11-26,09:00:00-09:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LOUIS XIV,1.0,DES METIS,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 LOUIS XIV,0.0,0.0
45866,2015,2015 _ 45867,2015-11-26,10:00:00-10:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LAURIER,1.0,LAVIGERIE,,,,100.0,O,50.0,31.0,,11.0,1.0,3.0,11.0,,21.0,33.0,,5.0,,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1 LAURIER,0.0,0.0
45867,2015,2015 _ 45868,2015-11-26,10:00:00-10:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),4015.0,,ST LOUIS,,,,,,,,,31.0,,11.0,1.0,2.0,13.0,,11.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,4015 ST LOUIS,0.0,0.0
45868,2015,2015 _ 45869,2015-11-26,11:00:00-11:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1644.0,,RICHER,,,,,,,,50.0,31.0,,11.0,1.0,1.0,14.0,,11.0,33.0,,2.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1644 RICHER,0.0,0.0
45869,2015,2015 _ 45870,2015-11-26,16:00:00-16:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2323.0,,VERSANT N,,,,,,,,,31.0,,12.0,3.0,3.0,21.0,,,99.0,,,,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2323 VERSANT N,0.0,0.0
45870,2015,2015 _ 45871,2015-11-26,12:00:00-12:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2700.0,,HAMEL,,,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,34.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2700 HAMEL,0.0,0.0
45871,2015,2015 _ 45872,2015-11-25,11:00:00-11:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),3320.0,,MARICOURT,,,,,,,,,31.0,,11.0,1.0,2.0,21.0,,11.0,99.0,,,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,3320 MARICOURT,0.0,0.0
45872,2015,2015 _ 45873,2015-11-26,16:00:00-16:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2777.0,,VERSANT N,,,,,,,,90.0,31.0,,11.0,3.0,3.0,12.0,,13.0,34.0,,5.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2777 VERSANT N,0.0,0.0
45873,2015,2015 _ 45874,2015-11-26,16:00:00-16:59:00,JE,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,,2.0,2399 BD TALBOT QC,,,,,,70.0,31.0,,12.0,2.0,2.0,14.0,1.0,11.0,,,2.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
45874,2015,2015 _ 45875,2015-11-26,16:00:00-16:59:00,JE,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,1RE AV,1.0,BERTHIAUME,,,,,E,,31.0,,12.0,2.0,3.0,13.0,,11.0,32.0,,2.0,,14.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1 1RE AV,0.0,0.0
45875,2015,2015 _ 45876,2015-11-26,16:00:00-16:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,DE LA PERADE,1.0,BRABANT,,,,,,50.0,31.0,,12.0,3.0,3.0,11.0,,11.0,32.0,,2.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 DE LA PERADE,0.0,0.0
45876,2015,2015 _ 45877,2015-11-26,16:00:00-16:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1020.0,,QUATRE BOURGEOIS,,,,,,,,50.0,31.0,,12.0,3.0,3.0,13.0,,11.0,34.0,,3.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1020 QUATRE BOURGEOIS,0.0,0.0
45877,2015,2015 _ 45878,2015-11-26,17:00:00-17:59:00,JE,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),470.0,,ST SACREMENT,,,,,,,,,31.0,,12.0,3.0,3.0,21.0,,11.0,40.0,,,,14.0,3,0,0,0,0,0,0,0,0,0,0,0,0,470 ST SACREMENT,0.0,0.0
45878,2015,2015 _ 45879,2015-11-25,12:00:00-12:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23057,Capitale-Nationale(03),Québec (23 ),1438.0,,DES LOISIRS O,,,,,,,,,31.0,,11.0,1.0,2.0,21.0,,11.0,99.0,,9.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1438 DES LOISIRS O,0.0,0.0
45879,2015,2015 _ 45880,2015-11-26,17:00:00-17:59:00,JE,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,RENE LEVESQUE,1.0,ADOLPHE ROUTHIER,,,,,,50.0,31.0,,12.0,3.0,2.0,13.0,,11.0,32.0,,3.0,,12.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1 RENE LEVESQUE,0.0,0.0
45880,2015,2015 _ 45881,2015-11-26,17:00:00-17:59:00,JE,Léger,0,0,1,1,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2905.0,,LAURIER,,FACE AU ST HUBERT,,,,,,50.0,31.0,,12.0,3.0,3.0,12.0,1.0,11.0,34.0,6.0,3.0,,14.0,3,0,0,0,0,0,0,0,0,0,0,0,0,2905 LAURIER,0.0,0.0
45881,2015,2015 _ 45882,2015-11-26,18:00:00-18:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD LAURIER,,JEAN DE QUEN,,,,,O,50.0,31.0,,12.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,14.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1 BD LAURIER,0.0,0.0
45882,2015,2015 _ 45883,2015-11-26,19:00:00-19:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ROBERT BOURASSA,1.0,CHAUVEAU,,,,,,,31.0,,12.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 ROBERT BOURASSA,0.0,0.0
45883,2015,2015 _ 45884,2015-11-25,13:00:00-13:59:00,ME,Léger,0,0,1,1,1,0,1,1,0,0,0,0,0,0,23057,Capitale-Nationale(03),Québec (23 ),,,ST JEAN BAPTISTE,1.0,FABRE,,,,,,50.0,32.0,,11.0,1.0,2.0,14.0,1.0,11.0,32.0,6.0,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 ST JEAN BAPTISTE,0.0,0.0
45884,2015,2015 _ 45885,2015-11-26,19:00:00-19:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,CARDINAL TASCHEREAU,1.0,ST AMBROISE,,,,,S,50.0,31.0,,12.0,3.0,3.0,14.0,,11.0,32.0,,1.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 CARDINAL TASCHEREAU,0.0,0.0
45885,2015,2015 _ 45886,2015-11-26,21:00:00-21:59:00,JE,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),44.0,,AV DU RG ST IGNACE,,,,,,,,50.0,31.0,,12.0,3.0,2.0,14.0,,11.0,34.0,,2.0,,12.0,2,0,1,0,0,0,0,0,0,0,0,0,0,44 AV DU RG ST IGNACE,0.0,0.0
45886,2015,2015 _ 45887,2015-11-27,05:00:00-05:59:00,VE,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),14652.0,,DE LA COLLINE,,,,,,,,50.0,53.0,,12.0,3.0,3.0,13.0,,11.0,33.0,,2.0,,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,14652 DE LA COLLINE,0.0,0.0
45887,2015,2015 _ 45888,2015-11-27,07:00:00-07:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2000.0,,BD LEBOURGNEUF,,,,,,,,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,34.0,,3.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2000 BD LEBOURGNEUF,0.0,0.0
45888,2015,2015 _ 45889,2015-11-27,08:00:00-08:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,MONTMARTRE,1.0,ST LUC,,,,25.0,E,50.0,31.0,,12.0,1.0,2.0,14.0,,11.0,34.0,,2.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 MONTMARTRE,0.0,0.0
45889,2015,2015 _ 45890,2015-11-27,11:00:00-11:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,CLEMENCEAU,,ST DAVID,,,,,O,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 CLEMENCEAU,0.0,0.0
45890,2015,2015 _ 45891,2015-11-27,12:00:00-12:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,,1.0,H MERCIER ET R LEVESQUES E,,,,,S,50.0,31.0,,12.0,1.0,3.0,13.0,1.0,12.0,31.0,4.0,3.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
45891,2015,2015 _ 45892,2015-11-27,12:00:00-12:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),355.0,,MARAIS,2.0,G LEBEAU VITRE AUTO,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,34.0,,3.0,,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,355 MARAIS,0.0,0.0
45892,2015,2015 _ 45893,2015-11-27,13:00:00-13:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),355.0,,MARAIS,2.0,FITNESS DEPOT,,,,,,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,34.0,,3.0,,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,355 MARAIS,0.0,0.0
45893,2015,2015 _ 45894,2015-11-27,13:00:00-13:59:00,VE,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),620.0,,BD LEBOURGNEUF,2.0,STAT BANQUE CIBC,,,,,O,,31.0,,12.0,1.0,3.0,21.0,,11.0,99.0,10.0,9.0,,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,620 BD LEBOURGNEUF,0.0,0.0
45894,2015,2015 _ 45895,2015-11-27,14:00:00-14:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),5150.0,,PIERRE BERTRAND,,,,,,,,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,,,3.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,5150 PIERRE BERTRAND,0.0,0.0
45895,2015,2015 _ 45896,2015-11-27,15:00:00-15:59:00,VE,Léger,0,0,1,1,1,0,1,1,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),450.0,,GARE DU PALAIS,,,,,,,,50.0,32.0,,12.0,1.0,3.0,19.0,1.0,11.0,34.0,6.0,2.0,,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,450 GARE DU PALAIS,0.0,0.0
45896,2015,2015 _ 45897,2015-11-27,15:00:00-15:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2495.0,,AV CHAMPFLEURY,,,,,,,,50.0,31.0,,12.0,3.0,1.0,14.0,,11.0,,,2.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2495 AV CHAMPFLEURY,0.0,0.0
45897,2015,2015 _ 45898,2015-11-27,16:00:00-16:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BOUVIER,1.0,STIE FELIX LECLERC,,,,,,50.0,31.0,,12.0,2.0,3.0,13.0,,11.0,32.0,,3.0,,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BOUVIER,0.0,0.0
